"id_standard_word";"orthographic_word";"geometry_id";"IPA_string";"sampa_string"
99;"deiner";107244;"din";"din"
99;"deiner";140365;"ˈt̪a̠→ɪnɐ";"""t_da_-*\In6"
99;"deiner";124734;"ˈtiːnəʾ";"""ti:n@_O"
99;"deiner";125647;"ˈt̪ɑ→ɪnɔʿ";"""t_dA*\InO_c"
99;"deiner";94091;"ˈtɐ→ɪnə̜";"""t6*\In@_o"
99;"deiner";80157;"θɪŋ";"TIN"
99;"deiner";73053;"ˈθɐ̟→ɪ̃nə˻";"""T6_+*\I~n@`\"
99;"deiner";92088;"ðɐ→ɪ";"D6*\I"
99;"deiner";119195;"ˈdinə";"""din@"
99;"deiner";118146;"tin";"tin"
99;"deiner";117389;"ˈdi̜→ənɾə";"""di_o*\@n4@"
99;"deiner";102355;"ˈtʰɪ̣ːnə";"""t_hI_r:n@"
99;"deiner";116468;"ˈtʰinə‿";"""t_hin@>"
99;"deiner";76974;"ˈtɐ→ɪnə";"""t6*\In@"
99;"deiner";101005;"ˈθ̰ɐ→ɪnə̜";"""T_X6*\In@_o"
99;"deiner";114506;"ˈtiːnə";"""ti:n@"
99;"deiner";142179;"ˈta̠→ɪnɐ";"""ta_-*\In6"
99;"deiner";104872;"ˈtʰɐ→ɪnə";"""t_h6*\In@"
99;"deiner";141434;"ˈtʌ̟→ɪnʋ̠";"""tV_+*\InQ_-"
99;"deiner";107810;"d̪ɪ̣n tʰi̜ːn";"d_dI_rn t_hi_o:n"
99;"deiner";100418;"ˈtɐ→ɪəɹ";"""t6*\I@r\"
99;"deiner";131478;"ˈtɐ̟→ɪɾə";"""t6_+*\I4@"
99;"deiner";88232;"ˈθɐ̟̃→ɪnə";"""T6_+~*\In@"
99;"deiner";124194;"tʰin ˈtinə";"""tin@ t_hin"
99;"deiner";129216;"ˈt̪ɐ̣→ɪɾə";"""t_d6_r*\I4@"
99;"deiner";96433;"‿ˈtɐ→ɪnə";"<""t6*\In@"
99;"deiner";109126;"tin";"tin"
99;"deiner";138617;"ˈt̪a̠→ɪ̜nɐ̜";"""t_da_-*\I_o-n6_o"
99;"deiner";136417;"ˈtɪŋə‿";"""tIN@>"
99;"deiner";97293;"ˈdi̜nɐ̠";"""di_o-n6_-"
99;"deiner";98572;"ˈtinə";"""tin@"
99;"deiner";137182;"ˈt̪ɐʾ→ɪ̜nʌ";"""t_d6_O*\I_onV"
99;"deiner";98830;"ˈtlɤʾ→ɪə̜+";"""t7_O*\I@_o+"
99;"deiner";534317;"ˈtɐ→ɪnɐ";"""t6*\In6"
99;"deiner";105310;"dɪ̣n";"dI_rn"
99;"deiner";77404;"ˈtɐ→ɪnə";"""t6*\In@"
99;"deiner";140999;"ta̠→ẹ‿";"ta_-*\e_r>"
99;"deiner";107178;"ˈdɛ→ɪnə";"""dE*\In@"
99;"deiner";131034;"ˈθinəʁə";"""Tin@R@"
99;"deiner";103353;"do͡ʊ";"do*U"
99;"deiner";80214;"ˈtɛ̣→ɪnɛ̜";"""tE_r*\InE_o-"
99;"deiner";98815;"tɐ→ɪnə̜+";"t6*\In@_o+"
99;"deiner";106912;"ˈti̜nə";"""ti_on@"
99;"deiner";136211;"ˈθɪ̣ŋə";"""TI_rN@"
99;"deiner";131625;"ˈt̪ɐ̣→ɪnə̜ʁ̰‿";"""t_d6_r*\In@_oR_X>"
99;"deiner";124534;"ˈtinə̟";"""tin@_+"
99;"deiner";112823;"ˈtinə";"""tin@"
99;"deiner";136865;"ˈtinəʾ";"""tin@_O"
99;"deiner";95627;"‿ˈθɪnəɾ̰‿";"<""TIn@4_X>"
99;"deiner";100376;"ˈt̪͡θɪŋɐ̠";"""t_d*TIN6_-"
99;"deiner";110034;"di̜ːn";"di_o:n"
99;"deiner";96254;"ˈte̠ɾə̜";"""te_-4@_o"
99;"deiner";132113;"ˈθ̰ɪ̣nə̰ʁə̰";"""T_XI_rn@_XR@_X"
99;"deiner";116270;"ˈtɐ̠→ɪ̜nə̠ʁ";"""t6_-*\I_on@_-R"
99;"deiner";111294;"tiːn";"ti:n"
99;"deiner";142682;"ˈtɪnɔ";"""tInO"
99;"deiner";123486;"ˈt̪ɐ̟→ɪnɐ̠ʿ";"""t_d6_+*\In6_-_c"
99;"deiner";71399;"ˈt̪ɐ→ɪnə̜";"""t_d6*\In@_o"
99;"deiner";127102;"ˈtɪ̣nɛ̠";"""tI_rnE_-"
99;"deiner";109582;"ti̜ŋ";"ti_oN"
99;"deiner";78677;"ˈdɐ→ɪnə˻";"""d6*\In@`\"
99;"deiner";122935;"ˈtɛ→ɪnəʾ";"""tE*\In@_O"
99;"deiner";115080;"ˈdø̜nə̜‿";"""d2_on@_o>"
99;"deiner";95188;"ˈtɐʾ→ɪnə̜";"""t6_O*\In@_o"
99;"deiner";99705;"tɐ→ɪ";"t6*\I"
99;"deiner";99867;"ˈtɑʾ→ɪnəʾ";"""tA_O*\In@_O"
99;"deiner";72112;"ˈtʰɛ̜nə";"""t_hE_on@"
100;"weh";133243;"vɐ→ɪ / veː / βeː";"v6*\I / ve: / Be:"
100;"weh";124194;"ve";"ve"
100;"weh";135360;"ˈvɪ̣→ə̜+";"""vI_r*\@_o+"
100;"weh";115080;"vɐ→ɪ";"v6*\I"
100;"weh";103623;"βɔʿ→ɪ / βɛ̠";"BO_c*\I / BE_-"
100;"weh";77404;"ve͡ə̣";"ve*@_r"
100;"weh";534378;"ˈβɔːə̟ / βœ̣";"""BO:@_+ / B9_r"
100;"weh";84354;"ve→ə̤̃";"ve*\@_t~"
100;"weh";141322;"‿βe̜→ɪ";"<Be_o*\I"
100;"weh";118512;"væ̣→ɪ̤";"v{_r*\I_t"
100;"weh";123878;"vɑ̟→ɪ";"vA_+*\I"
100;"weh";96254;"vɛ̣→ɪ";"vE_r*\I"
100;"weh";94066;"‿ˈʋeːə̥ʾ / ˈβe͡ɪ̜ə";"<""v\e:@_0_O / ""Be*I_o@"
100;"weh";122070;"vɐ→ɪ̜";"v6*\I_o"
100;"weh";131625;"βe͡ẹ / wɛ→ɪ / βɛ̣ː";"Be*e_r / wE*\I / BE_r:"
100;"weh";101119;"vɛ̜→ɪ / vɛ→ɪ";"vE_o*\I / vE*\I"
100;"weh";88232;"veː / veː / βeː";"ve: / ve: / Be:"
100;"weh";96934;"ˈβeːɪ͡ɪə";"""Be:-I*I@"
100;"weh";116692;"‿vɛ→ɪ‿";"<vE*\I>"
100;"weh";74385;"ˈveːə / ˈβeːə";"""ve:@ / ""Be:@"
100;"weh";115354;"veː";"ve:"
100;"weh";96433;"viː";"vi:"
100;"weh";125647;"ˈveːə̥";"""ve:@_0"
100;"weh";120286;"veː";"ve:"
100;"weh";142544;"‿ˈβeːjə̟";"<""Be:j@_+"
100;"weh";127805;"ˈvɐ→ɪə";"""v6*\I@"
100;"weh";141726;"ve̜→ɪ";"ve_o*\I"
100;"weh";77989;"β̫e̜ː";"B_we_o:"
100;"weh";138212;"βeː";"Be:"
100;"weh";131478;"vɐ̟→ɪ / βɐ̟→ɪ";"v6_+*\I / B6_+*\I"
100;"weh";139216;"βiː";"Bi:"
100;"weh";136417;"wiː";"wi:"
100;"weh";124917;"va̠→ɪ";"va_-*\I"
100;"weh";118882;"veː";"ve:"
100;"weh";117629;"vɛ→ɪ";"vE*\I"
100;"weh";119029;"veː";"ve:"
100;"weh";81382;"viː / βiː";"vi: / Bi:"
100;"weh";102330;"vɛ→ɪ";"vE*\I"
100;"weh";126340;"vạː";"va_r:"
100;"weh";104396;"βɛ→ɪ / βɛ→ɪ / βɛ→ɪ";"BE*\I / BE*\I / BE*\I"
100;"weh";116468;"βa→ɪ";"Ba*\I"
100;"weh";140999;"ˈviːjə̟";"""vi:j@_+"
100;"weh";87273;"βɛ→ɐ / vɛ→ɐ / βɛ→ə";"BE*\6 / vE*\6 / BE*\@"
100;"weh";142682;"ˈvij̰ɛ̠";"""vij_XE_-"
100;"weh";97496;"b̰͡v͡v̫̰ɐ̠→ɪ";"b_X*v*v_w_X6_-*\I"
100;"weh";95627;"βeː";"Be:"
100;"weh";107244;"βɛ̣͡ɪ";"BE_r*I"
100;"weh";142692;"βɪ̜→ə";"BI_o*\@"
100;"weh";25987;"vɪ̣ː / βɪ̣ː";"vI_r: / BI_r:"
100;"weh";534317;"ˈve͡ɪ͡ɪ→ə / veː";"""ve*I*I*\@ / ve:"
100;"weh";99852;"vi";"vi"
100;"weh";71182;"βɛ̣ː / vɛ̣ː";"BE_r: / vE_r:"
100;"weh";133354;"ˈvɛə̜ / βɛ→ə̜";"""vE@_o / BE*\@_o"
100;"weh";97362;"βe͡ɪ / ˈβe͡ɪə̣";"Be*I / ""Be*I@_r"
100;"weh";87629;"‿ˈβɛə̜ / ˈβɛə̜ / βɛ→ə̜";"<""BE@_o / ""BE@_o / BE*\@_o"
100;"weh";95188;"βɪ̠ː / βɪː";"BI_-: / BI:"
100;"weh";73067;"βe͡ə / βe";"Be*@ / Be"
100;"weh";110821;"veː͡ɪ̣ː";"ve:*I_r:"
100;"weh";121678;"veː";"ve:"
100;"weh";139458;"ˈβiːjɛ̠";"""Bi:jE_-"
100;"weh";138617;"βiː";"Bi:"
100;"weh";93455;"βe̜";"Be_o"
100;"weh";111294;"vɛ→ɪ̣";"vE*\I_r"
100;"weh";73053;"βɛ͡ə / βe̜ː";"BE*@ / Be_o:"
100;"weh";119655;"ve̜→ɪ";"ve_o*\I"
100;"weh";100120;"v̜eː / βeː";"v_oe: / Be:"
100;"weh";132665;"βeː";"Be:"
100;"weh";121905;"va̠→ɪ";"va_-*\I"
100;"weh";107178;"vɐ̟→ə̣";"v6_+*\@_r"
100;"weh";112685;"vạː→ɪ̜";"va_r:*\I_o"
100;"weh";102156;"‿b̰͡vɐ→ɪ̜ veː";"<b_X*v6*\I_o ve:"
100;"weh";98572;"veː";"ve:"
100;"weh";100418;"βiː";"Bi:"
100;"weh";124734;"vɑ̟→ẹ";"vA_+*\e_r"
100;"weh";106665;"vɛ→ɪ";"vE*\I"
100;"weh";134531;"veː";"ve:"
100;"weh";141827;"veː";"ve:"
100;"weh";124534;"ve̜→ɪ̣";"ve_o*\I_r"
100;"weh";136673;"ˈβi̜ə̟";"""Bi_o@_+"
100;"weh";126108;"βeː";"Be:"
100;"weh";103582;"ˈvlɤ→ɪə / ˈβlɤ→ɪ͡ɪ͡ə";"""v7*\I@ / ""B7*\I*I*@"
100;"weh";96991;"vɪ͡ɪ̣ / veː";"vI*I_r / ve:"
100;"weh";100345;"βẹː";"Be_r:"
100;"weh";109582;"βɐ̟→ɪ";"B6_+*\I"
100;"weh";136865;"βeː͡e̥";"Be:*e_0"
100;"weh";124374;"veː";"ve:"
100;"weh";126983;"ˈvɪ̣jə / vɛ̣→ɪ̣";"""vI_rj@ / vE_r*\I_r"
100;"weh";90559;"ˈβɐ→ɪə̣ / βeː / βɐ→ɪ";"""B6*\I@_r / Be: / B6*\I"
100;"weh";97293;"βeː";"Be:"
100;"weh";98830;"vɪ̣ː";"vI_r:"
100;"weh";139171;"ˈʋe̜ə̤+";"""v\e_o@_t+"
100;"weh";139652;"βeː";"Be:"
100;"weh";140365;"veː";"ve:"
100;"weh";105687;"βɐ→ɪ̤";"B6*\I_t"
100;"weh";89340;"βe̜͡ə̜";"Be_o*@_o"
100;"weh";137478;"viː";"vi:"
100;"weh";82823;"vɛə̜ / ˈvɛ→ə̜";"vE-@_o / ""vE*\@_o"
100;"weh";119195;"va̠→ɪ̜̤";"va_-*\I_o_t"
100;"weh";137105;"‿βe͡ẹ";"<Be*e_r"
100;"weh";120233;"β̫ɐ→ɪ";"B_w6*\I"
100;"weh";139327;"βeː";"Be:"
100;"weh";125086;"veː";"ve:"
100;"weh";94091;"vɪ̣ː";"vI_r:"
100;"weh";109126;"veː→iː";"ve:*\i:"
100;"weh";120820;"vɛ̤→ɪ̤";"vE_t*\I_t"
100;"weh";108461;"vɐ→ɪ̜";"v6*\I_o"
100;"weh";127102;"βa̠→ɪ";"Ba_-*\I"
100;"weh";98052;"viː";"vi:"
100;"weh";122935;"veː";"ve:"
100;"weh";131639;"ˈβɛə / ˈvɛ̣ə";"""BE@ / ""vE_r@"
100;"weh";117816;"ʋeː";"v\e:"
100;"weh";92088;"βeː / βe";"Be: / Be"
100;"weh";72112;"wẹː";"we_r:"
100;"weh";110034;"vɛ̜→ɪ̣";"vE_o*\I_r"
100;"weh";118146;"veː";"ve:"
100;"weh";112854;"vɐ→ẹ";"v6*\e_r"
100;"weh";132113;"βɛ / βɛ͡ɪ";"BE / BE*I"
100;"weh";94232;"β̫iː";"B_wi:"
100;"weh";71399;"βeː";"Be:"
100;"weh";130378;"ˈβeːə / ˈveːə / βeː";"""Be:@ / ""ve:@ / Be:"
100;"weh";142407;"ˈβi̜ːjə̟";"""Bi_o:j@_+"
100;"weh";103156;"βɛ̣ː / ˈβɛ̣ːə / ˈβɛːə";"BE_r: / ""BE_r:@ / ""BE:@"
100;"weh";103353;"βɪː / ˈβɪːə / ˈβẹːə";"BI: / ""BI:@ / ""Be_r:@"
100;"weh";94235;"viː";"vi:"
100;"weh";101005;"βẹː";"Be_r:"
100;"weh";105310;"veː";"ve:"
100;"weh";78677;"ve̜ː / βe";"ve_o: / Be"
100;"weh";89144;"vẹː";"ve_r:"
100;"weh";121128;"βeː";"Be:"
100;"weh";129216;"βɐ→ɪ / vɐ→ɪ";"B6*\I / v6*\I"
100;"weh";102505;"βe͡ɪ̜";"Be*I_o"
100;"weh";116270;"veː";"ve:"
100;"weh";123486;"ˈvejə";"""vej@"
100;"weh";114506;"ˈb̰͡vɛ̠jə̰";"""b_X*vE_-j@_X"
100;"weh";104872;"ˈvɑːə";"""vA:@"
100;"weh";131034;"veː / βeː";"ve: / Be:"
100;"weh";137182;"veː";"ve:"
100;"weh";98155;"ˈvɪ̣ːj̥ə";"""vI_r:j_0@"
100;"weh";522626;"vo̜→ɪ̜";"vo_o*\I_o"
100;"weh";106912;"βɐ̠→ɪ̜";"B6_-*\I_o"
100;"weh";97691;"veː";"ve:"
100;"weh";126543;"βẹjɛ̠";"Be_rjE_-"
100;"weh";102355;"βɪː / veː / veː";"BI: / ve: / ve:"
100;"weh";71626;"βeː / βe";"Be: / Be"
100;"weh";119269;"βa̠→ɪ";"Ba_-*\I"
100;"weh";141434;"viː";"vi:"
100;"weh";134656;"βi̜‿";"Bi_o->"
100;"weh";117389;"βeː";"Be:"
100;"weh";93399;"βɛ→ɪ";"BE*\I"
100;"weh";79153;"βeː / βe";"Be: / Be"
100;"weh";98885;"βeːç̠";"Be:C_-"
100;"weh";72938;"βɛ→ɪ";"BE*\I"
100;"weh";97420;"ˈviːə";"""vi:@"
100;"weh";108547;"va→ɪ";"va*\I"
100;"weh";118165;"veː";"ve:"
100;"weh";142179;"βe͡ẹ";"Be*e_r"
100;"weh";99867;"veː";"ve:"
100;"weh";114116;"vɐ̟→ɪ";"v6_+*\I"
100;"weh";76974;"βɪ̜ː / βɪ̣ː / βɪ̣";"BI_o: / BI_r: / BI_r"
100;"weh";136211;"veː";"ve:"
100;"weh";142982;"ˈvɪ̣ːjə";"""vI_r:j@"
100;"weh";107810;"vɛ→ɪ";"vE*\I"
100;"weh";80157;"‿βe→ɛ̜ / ve̜→ɐ̟ / ve̜→ɐ";"<Be*\E_o / ve_o*\6_+ / ve_o*\6"
100;"weh";81534;"βɛ̣͡ə / βeː";"BE_r*@ / Be:"
100;"weh";80028;"‿bɐ̣→ɪ̣͡i̜ / vɐ̣→ɪ";"<b6_r*\I_r*i_o / v6_r*\I"
100;"weh";112022;"vɛ̜→ɪ";"vE_o-*\I"
100;"weh";98815;"βeː";"Be:"
100;"weh";132787;"βeẹ";"Be-e_r"
100;"weh";100376;"vi̜ː‿";"vi_o:>"
100;"weh";142132;"vɛ̤ː";"vE_t:"
100;"weh";101858;"vɐ̟→ɪ̜";"v6_+*\I_o"
100;"weh";134449;"ˈvɪ̣ːə / ˈβɪ̣ːə / ˈβɪ̣ːjə";"""vI_r:@ / ""BI_r:@ / ""BI_r:j@"
100;"weh";98997;"viː";"vi:"
100;"weh";122830;"ˈβeːə̟ʾ";"""Be:@_+_O"
100;"weh";80214;"βẹ";"Be_r"
100;"weh";101114;"βɛ→ɪ";"BE*\I"
100;"weh";99705;"βi̜ː";"Bi_o:"
100;"weh";78096;"vɛ̣ː / βɛ͡ə";"vE_r: / BE*@"
101;"genug";112854;"‿nɔ̜x̰";"<nO_ox_X"
101;"genug";77989;"knʊ→ɐ̤";"knU*\6_t"
101;"genug";102505;"‿ˈxəno̟͡ox";"<""x@no_+*ox"
101;"genug";118165;"‿jə̟ˈnʊ̜χth";"<j@_+""nU_oXth"
101;"genug";100345;"kəˈnʊŋkh";"k@""nUNkh"
101;"genug";93399;"k.ŋo̟→ʊχ";"k.No_+*\UX"
101;"genug";81382;"kə+ˈnʊŋkh";"k@+""nUNkh"
101;"genug";107810;"‿kə̟ˈno̜ʿ→ʊʀ̥ noːx";"<k@_+""no_o_c*\UR\_0 no:x"
101;"genug";131639;"ɡ.nʊ̣ʿːχ";"g.nU_r_c:X"
101;"genug";131034;"x̰nʊ→ək͡x";"x_XnU*\@k*x"
101;"genug";72112;"k̰.nɯ̜";"k_X.nM_o"
101;"genug";139216;"ɡəˈnɛ̠nkʼ";"g@""nE_-nk_>"
101;"genug";107178;"kəˈnæːç+";"k@""n{:C+"
101;"genug";108461;"‿kəˈnʋʿːx̠";"<k@""nQ_c:x_-"
101;"genug";87629;"kəˈnʊ→əχ";"k@""nU*\@X"
101;"genug";103623;"‿ç̰͡j̰əˈnøʿ̜→ə̜x";"<C_X*j_X@""n2_c_o*\@_ox"
101;"genug";142544;"‿ˈɡə̟nọx̠ː";"<""g@_+no_rx_-:"
101;"genug";74385;"ˈɡ.mɯə";"""g.mM@"
101;"genug";119029;"kɪ̜ˈnʊ̟k̠h";"kI_o""nU_+k_-h"
101;"genug";72938;"ɡ.nwʿːx̟";"g.nw_c:x_+"
101;"genug";96254;"kəˈnʊ̣ŋ̰kh";"k@""nU_rN_Xkh"
101;"genug";119195;"‿na̠→ʊx";"<na_-*\Ux"
101;"genug";92088;"kəˈnʊχ";"k@""nUX"
101;"genug";102330;"‿ˈχənoːχ̫";"<""X@no:X_w"
101;"genug";141434;"‿kəʾˈnʊʿχ";"<k@_O""nU_cX"
101;"genug";98997;"‿kənʊ̜x";"<k@nU_ox"
101;"genug";98815;"kəˈnoʀ̥";"k@""noR\_0"
101;"genug";104396;"‿xəˈno͡ʊx";"<x@""no*Ux"
101;"genug";135360;"ɪ→əˈno̜ːʀ̥";"I*\@""no_o:R\_0"
101;"genug";136417;"‿ˈjə̣noː͡ʊχ";"<""j@_rno:*UX"
101;"genug";97293;"kəˈnʏ̣ŋq͡χ";"k@""nY_rNq*X"
101;"genug";96433;"‿ɪ→əˈnoːχ";"<I*\@""no:X"
101;"genug";120233;"‿nɑ→ʊ̜χ";"<nA*\U_oX"
101;"genug";106912;"‿kəˈnʋːχ̟";"<k@""nQ:X_+"
101;"genug";534378;"‿çəˈne→ə̜x̰";"<C@""ne*\@_ox_X"
101;"genug";132113;"k.nɯʾkʼ";"k.nM_Ok_>"
101;"genug";110821;"ɡə̟ˈnɔ̣x";"g@_+""nO_rx"
101;"genug";99867;"‿ɡəˈnʊ̟ŋkh";"<g@""nU_+Nkh"
101;"genug";109582;"k̰͡xəˈnʋːx̰";"k_X*x@""nQ:x_X"
101;"genug";141322;"kɪ̠ˈnuʿx";"kI_-""nu_cx"
101;"genug";116468;"‿ke̠ˈna̠→ʊʿ";"<ke_-""na_-*\U_c"
101;"genug";87273;"ɡ.nʊ̣→ə";"g.nU_r*\@"
101;"genug";80028;"k.nũ̟ʊ̣̟̃x̫̰͡ɸ";"k.nu_+~U_r~_+x_w_X*p\"
101;"genug";117629;"‿nɔ→ʊx";"<nO*\Ux"
101;"genug";100120;"ɡəˈnoʿ͡ʊʿkh";"g@""no_c*U_ckh"
101;"genug";80157;"k̰.nɯ̟→ə";"k_X.nM_+*\@"
101;"genug";97362;"kəˈnõ͡ʊ̃ŋkh";"k@""no~*U~Nkh"
101;"genug";119269;"‿nɐ→ʊ̣ʿχ";"<n6*\U_r_cX"
101;"genug";129216;"ˈɡ.nʊːəʀ̥";"""g.nU:@R\_0"
101;"genug";98572;"‿ˈjɪ̣nɔx";"<""j-I_rnOx"
101;"genug";127805;"ˈʔmu̜ʿəʾkʰ";"""?mu_o_c@_Ok_h"
101;"genug";126983;"ˈk̟ə̟nɔ̣x̠";"""k_+@_+nO_rx_-"
101;"genug";139327;"ke̠ˈnọxː";"ke_-""no_rx:"
101;"genug";105687;"ç͡jə̟ˈnɐ̟→ʊ̜ʀ̥";"C*j@_+""n6_+*\U_oR\_0"
101;"genug";522626;"‿jə̣ˈne̠o̜ːχ";"<j@_r""ne_-o_o:X"
101;"genug";89144;"k.nʊŋkh";"k.nUNkh"
101;"genug";101858;"ˈçɪne̠ọx̠";"""CIne_-o_rx_-"
101;"genug";81534;"k.nʊːχ";"k.nU:X"
101;"genug";122070;"kə̟ˈnɑ̟→ʊχ";"k@_+""nA_+*\UX"
101;"genug";124917;"‿nɑ→ʊ̜χ";"<nA*\U_oX"
101;"genug";116692;"ˈkənə̠→ʊ̜x";"""k@n@_-*\U_ox"
101;"genug";95627;"kəˈnʊŋkh";"k@""nUNkh"
101;"genug";116270;"kə̣ˈnʊ̜̃ŋkh";"k@_r""nU_o~Nkh"
101;"genug";138212;"kə̟ˈnʊ̣ːʀ̥";"k@_+""nU_r:R\_0"
101;"genug";107244;"‿nʊ̜x";"<nU_ox"
101;"genug";125647;"çɪˈnɯʾŋkʰ";"C-I""nM_ONk_h"
101;"genug";103582;"xəˈnɐ̠→oχ";"x@""n6_-*\oX"
101;"genug";132665;"t.nʊŋkʰ";"t.nUNk_h"
101;"genug";71182;"k͡nɯ→ə";"k*nM*\@"
101;"genug";73053;"k͡nɯ͡ək͡x";"k*nM*@k*x"
101;"genug";124734;"‿jɪˈnʊ̜χ";"<jI""nU_oX"
101;"genug";126108;"‿ɪˈnoχ";"<I""noX"
101;"genug";118512;"‿kəˈnɐ̟ʾ→ʊx";"<k@""n6_+_O*\Ux"
101;"genug";134656;"jə̠ˈnox";"j@_-""nox"
101;"genug";140365;"kɪ̜ˈnɔ̟qh";"kI_o""nO_+qh"
101;"genug";94091;"kəˈnɪ̣ŋkh";"k@""nI_rNkh"
101;"genug";108547;"kəˈnɑ̣ʾ→ʊx̰";"k@""nA_r_O*\Ux_X"
101;"genug";126543;"ke̠ˈnʊ̜ŋkh";"ke_-""nU_oNkh"
101;"genug";112685;"‿naː→ʊx̫";"<na:*\Ux_w"
101;"genug";112823;"kəˈno̜→ʊ̜x̠";"k@""no_o*\U_ox_-"
101;"genug";118146;"ˈkə̟nʊχ";"""k@_+nUX"
101;"genug";104872;"‿kə̟ˈnɐ→ʊχ";"<k@_+""n6*\UX"
101;"genug";114506;"ɡəˈno̜+→ʊx";"g@""no_o+*\Ux"
101;"genug";102355;"‿xəˈnʊ̜x";"<x@""nU_ox"
101;"genug";142982;"‿j̰ɪˈnɯŋkh";"<j_XI""nMNkh"
101;"genug";534317;"kəˈnʊŋk";"k@""nUNk"
101;"genug";94235;"ˈkənʊŋ̰kh";"""k@nUN_Xkh"
101;"genug";142179;"kəˈnɯːɱ̰kʼ";"k@""nM:F_Xk_>"
101;"genug";76974;"ɡəˈnlɤʾ͡ʊ̜χ";"g@""n7_O*U_oX"
101;"genug";124194;"‿jẹˈnoχ̫ kəˈnɔ̣→ʊx";"<je_r""noX_w k@""nO_r*\Ux"
101;"genug";119655;"çə̣ˈnɔʿ→ʊχ";"C@_r""nO_c*\UX"
101;"genug";140999;"‿kə̟ˈnlɤʾχː / ‿kəˈnɔ̣χː";"<k@_+""n7_OX: / <k@""nO_rX:"
101;"genug";98885;"‿jə̣ˈnɔ̣ːχth";"<j@_r""nO_r:Xth"
101;"genug";88232;"k.mʊ͡əx";"k.mU*@x"
101;"genug";131478;"ɡ͡ŋʊ→ək";"g*NU*\@k"
101;"genug";138617;"kə̟nõŋk";"k@_+no~Nk"
101;"genug";95188;"kəˈnʊŋkh";"k@""nUNkh"
101;"genug";98830;"kəˈnʊ̣ŋkh";"k@""nU_rNkh"
101;"genug";120286;"‿ə̰ˈnʊːχ+";"<@_X""nU:X+"
101;"genug";103353;"‿çəˈnʊ̣ʿːx";"<C@""nU_r_c:x"
101;"genug";105310;"ˈkəˌnɐ→ʊ̣x";"""k@%n6*\U_rx"
101;"genug";136211;"jeˈnoːχ";"je""no:X"
101;"genug";137182;"kẹˈnʊ̜χ";"ke_r""nU_oX"
101;"genug";102156;"kəˈnʊ̜χ͡ʀ̥";"k@""nU_oX*R\_0"
101;"genug";80214;"ˈknʏ̠ʿəʾ";"""knY_-_c@_O"
101;"genug";115354;"‿kəˈnɔʿx";"<k@""nO_cx"
101;"genug";136865;"kəˈnuŋkh";"k@""nuNkh"
101;"genug";124534;"‿nlɤ̟ʾ→ʊʿχ";"<n7_+_O*\U_cX"
101;"genug";110034;"kəˈnlɤ̟→ʊx";"k@""n7_+*\Ux"
101;"genug";142682;"çə̣ˈnʊ̟x̠";"C@_r""nU_+x_-"
101;"genug";100376;"çɪˈno͡ọʀ̥";"CI""no*o_rR\_0"
101;"genug";127102;"‿jɪ̜ˈno̜χː";"<jI_o-""no_oX:"
101;"genug";111294;"‿kəˈno͡ọx";"<k@""no*o_rx"
101;"genug";122935;"‿çɪ̜ˈnọχ";"<CI_o""no_rX"
101;"genug";79153;"ˈɡ.ŋʊʿ→ə̜";"""g.NU_c*\@_o"
101;"genug";25987;"ɣəˈnuːχ";"G@""nu:X"
101;"genug";101005;"k͡x̰əˈnʊŋkʰ";"k*x_X@""nUNk_h"
101;"genug";101119;"‿kəˈnɔχ";"<k@""nOX"
101;"genug";84354;"‿k.nlɤ̟kʰ";"<k.n7_+k_h"
101;"genug";78096;"k͡x̰əˈnʊʀ̥";"k*x_X@""nUR\_0"
101;"genug";107979;"‿x̟əˈno͡ọχ";"<x_+@""no*o_rX"
101;"genug";123878;"‿nɐ→ʊʃ̫";"<n6*\US_w-"
101;"genug";94066;"‿çəˈnʊŋq+͡χ";"<C@""nUNq+*X"
101;"genug";96934;"kʰəˈnuːx̠";"k_h@""nu:x_-"
101;"genug";115080;"‿kəˈnɐ̟→ʊ̜x";"<k@""n6_+*\U_ox"
101;"genug";141726;"ɡeˈno̜kʼ";"ge""no_ok_>"
101;"genug";130378;"k.nʊŋk͡x";"k.nUNk*x"
101;"genug";77404;"ʔ̃nọ͡ox / ɡ͡ŋọ͡ox";"?~no_r*ox / g*No_r*ox"
101;"genug";118882;"‿cə̣ˈnọχ";"<c@_r""no_rX"
101;"genug";137478;"ˈɡe̠nʊŋkʰ";"""ge_-nUNk_h"
101;"genug";115632;"ɡəˈnʌʾ͡ʊʁ‿";"g@""nV_O*UR>"
101;"genug";126340;"‿əˈnɐ→ọχ";"<@""n6*\o_rX"
101;"genug";71399;"ɡ.͡ŋ̩ʊ̃→ə̃";"g.*N=U~*\@~"
101;"genug";94232;"kə̰ˈnʊŋkh";"k@_X""nUNkh"
101;"genug";121678;"jẹˈnʊ̜χth";"je_r-""nU_oXth"
101;"genug";73067;"k.ŋ̟ʊ→ə̜";"k.N_+U*\@_o"
101;"genug";133354;"kŋʊ→əkh";"kNU*\@kh"
101;"genug";139458;"‿kəˈnʊ̜χ";"<k@""nU_oX"
101;"genug";99705;"ɡəˈnʊŋk͡x̰";"g@""nUNk*x_X"
101;"genug";93455;"k.mɯ→ə";"k.mM*\@"
101;"genug";137105;"kəˈnukʼ";"k@""nuk_>"
101;"genug";121905;"‿nʌ→ʊχ";"<nV*\UX"
